intake_year,animal_type,breed,count
2015,Dog,Great Dane/Australian Cattle Dog,1
2015,Dog,Labrador Retriever/American Staffordshire Terrier,1
2015,Dog,Great Dane/Boerboel,1
2015,Dog,French Bulldog,1
2015,Dog,Great Dane/Boxer,1
2015,Dog,Labrador Retriever/Black/Tan Hound,1
2015,Dog,Great Dane/German Shepherd,1
2015,Dog,Labrador Retriever/Brittany,1
2015,Dog,Dalmatian/Boxer,1
2015,Dog,Dachshund Wirehair/Norfolk Terrier,1
2015,Dog,Great Dane/Pit Bull,1
2015,Dog,Dachshund/Basset Hound,1
2015,Dog,Great Dane/Staffordshire,1
2015,Dog,Chihuahua Shorthair/German Shepherd,1
2015,Dog,Dalmatian/Labrador Retriever,1
2015,Dog,Labrador Retriever/Jack Russell Terrier,1
2015,Dog,Collie Rough/Golden Retriever,1
2015,Dog,Labrador Retriever/Newfoundland,1
2015,Dog,Chihuahua Shorthair/Queensland Heeler,1
2015,Dog,German Shepherd/Doberman Pinsch,1
2015,Dog,Great Pyrenees/Australian Cattle Dog,1
2015,Dog,German Shepherd/Golden Retriever,1
2015,Dog,Great Pyrenees/Australian Shepherd,1
2015,Dog,Labrador Retriever/Staffordshire,1
2015,Dog,Great Pyrenees/Border Collie,1
2015,Dog,German Shepherd/Redbone Hound,1
2015,Dog,Doberman Pinsch/Labrador Retriever,1
2015,Dog,German Shepherd/Weimaraner,1
2015,Dog,Collie Rough/Pembroke Welsh Corgi,1
2015,Dog,Lhasa Apso/Dachshund,1
2015,Dog,Chinese Sharpei/Airedale Terrier,1
2015,Dog,Lhasa Apso/Yorkshire Terrier,1
2015,Dog,Great Pyrenees/Pit Bull,1
2015,Dog,Maltese/Border Terrier,1
2015,Dog,Chihuahua Shorthair/Basenji,1
2015,Dog,Dachshund Longhair/Pomeranian,1
2015,Dog,Great Pyrenees/St. Bernard Rough Coat,1
2015,Dog,Jindo/Labrador Retriever,1
2015,Dog,Chinese Sharpei/American Staffordshire Terrier,1
2015,Dog,Finnish Spitz/Dachshund,1
2015,Dog,Chinese Sharpei/Australian Cattle Dog,1
2015,Dog,Labrador Retriever/Alaskan Husky,1
2015,Dog,Greyhound/Great Dane,1
2015,Dog,Labrador Retriever/American Bulldog,1
2015,Dog,Greyhound/Labrador Retriever,1
2015,Dog,Flat Coat Retriever/Australian Cattle Dog,1
2015,Dog,Chinese Sharpei/Basset Hound,1
2015,Dog,Chow Chow/Australian Kelpie,1
2015,Dog,English Bulldog/Beagle,1
2015,Dog,Chow Chow/Chinese Sharpei,1
2015,Dog,English Bulldog/Boxer,1
2015,Dog,French Bulldog/English Bulldog,1
2015,Dog,Harrier/Pointer,1
2015,Dog,French Bulldog/Miniature Schnauzer,1
2015,Dog,Havanese,1
2015,Dog,German Pinscher Mix,1
2015,Dog,English Bulldog/Pit Bull,1
2015,Dog,Chow Chow/German Shepherd,1
2015,Dog,Chinese Sharpei/Labrador Retriever,1
2015,Dog,Dachshund Wirehair/Miniature Schnauzer,1
2015,Dog,Chihuahua Shorthair/Schipperke,1
2015,Dog,German Shepherd/Alaskan Malamute,1
2015,Dog,Irish Wolfhound/Australian Shepherd,1
2015,Dog,Chihuahua Shorthair/Pekingese,1
2015,Dog,Irish Wolfhound/Great Dane,1
2015,Dog,Chow Chow/Siberian Husky,1
2015,Dog,Italian Greyhound,1
2015,Dog,German Shepherd/Black/Tan Hound,1
2015,Dog,English Coonhound/Border Collie,1
2015,Dog,Dachshund/Chinese Sharpei,1
2015,Dog,English Foxhound,1
2015,Dog,Labrador Retriever/Harrier,1
2015,Dog,English Foxhound Mix,1
2015,Dog,Labrador Retriever/Labrador Retriever,1
2015,Dog,Dachshund Longhair/Cardigan Welsh Corgi,1
2015,Dog,Dachshund/Greyhound,1
2015,Dog,Jack Russell Terrier/Basenji,1
2015,Dog,Labrador Retriever/Patterdale Terr,1
2015,Dog,Jack Russell Terrier/Basset Hound,1
2015,Dog,Chihuahua Shorthair/Affenpinscher,1
2015,Dog,Dachshund Longhair/Chihuahua Longhair,1
2015,Dog,German Shepherd/German Shepherd,1
2015,Dog,Dachshund Longhair/Chihuahua Shorthair,1
2015,Dog,Labrador Retriever/Queensland Heeler,1
2015,Dog,Jack Russell Terrier/Boston Terrier,1
2015,Dog,German Shepherd/Great Dane,1
2015,Dog,Jack Russell Terrier/Cairn Terrier,1
2015,Dog,Cocker Spaniel/Chihuahua Longhair,1
2015,Dog,Jack Russell Terrier/Chihuahua Longhair,1
2015,Dog,Chihuahua Shorthair/Wire Hair Fox Terrier,1
2015,Dog,English Springer Spaniel,1
2015,Dog,Labrador Retriever/Whippet,1
2015,Dog,Dachshund Longhair/Miniature Poodle,1
2015,Dog,Leonberger,1
2015,Dog,Jack Russell Terrier/Dachshund Wirehair,1
2015,Dog,Cocker Spaniel/Dachshund Longhair,1
2015,Dog,Jack Russell Terrier/Labrador Retriever,1
2015,Dog,Lhasa Apso/Border Terrier,1
2015,Dog,Jack Russell Terrier/Manchester Terrier,1
2015,Dog,Lhasa Apso/Cocker Spaniel,1
2015,Dog,Jack Russell Terrier/Miniature Poodle,1
2015,Dog,Dachshund/Parson Russell Terrier,1
2015,Dog,Jack Russell Terrier/Papillon,1
2015,Dog,Lhasa Apso/West Highland,1
2015,Dog,Jack Russell Terrier/Pointer,1
2015,Dog,Lowchen/Miniature Poodle,1
2015,Dog,Jack Russell Terrier/Pug,1
2015,Dog,Chihuahua Shorthair/Boxer,1
2015,Dog,English Springer Spaniel/Beagle,1
2015,Dog,Maltese/Dachshund,1
2015,Dog,Chihuahua Shorthair/Shetland Sheepdog,1
2015,Dog,German Wirehaired Pointer/Labrador Retriever,1
2015,Dog,Jack Russell Terrier/Whippet,1
2015,Dog,American Staffordshire Terrier/French Bulldog,1
2015,Dog,Australian Cattle Dog/Collie Smooth,1
2015,Dog,Chihuahua Longhair/Queensland Heeler,1
2015,Dog,Black Mouth Cur/Siberian Husky,1
2015,Dog,Cane Corso/Mastiff,1
2015,Dog,Black/Tan Hound,1
2015,Dog,Catahoula/Whippet,1
2015,Dog,Anatol Shepherd/Australian Shepherd,1
2015,Dog,Bull Terrier Miniature Mix,1
2015,Dog,Black/Tan Hound/Siberian Husky,1
2015,Dog,Beagle/Treeing Walker Coonhound,1
2015,Dog,Australian Kelpie/Blue Lacy,1
2015,Dog,Cardigan Welsh Corgi/German Shepherd,1
2015,Dog,Australian Kelpie/Finnish Spitz,1
2015,Dog,Black Mouth Cur,1
2015,Dog,Australian Kelpie/Miniature Pinscher,1
2015,Dog,American Bulldog/Boxer,1
2015,Dog,American Bulldog/English Bulldog,1
2015,Dog,Bruss Griffon/Chihuahua Longhair,1
2015,Dog,Blue Lacy/Australian Cattle Dog,1
2015,Dog,Bull Terrier/Pit Bull,1
2015,Dog,Australian Kelpie/Rat Terrier,1
2015,Dog,Beagle/Rat Terrier,1
2015,Dog,Blue Lacy/Black Mouth Cur,1
2015,Dog,Cairn Terrier/Yorkshire Terrier,1
2015,Dog,Blue Lacy/Collie Smooth,1
2015,Dog,Cardigan Welsh Corgi/Australian Shepherd,1
2015,Dog,Australian Kelpie/Whippet,1
2015,Dog,American Staffordshire Terrier/Australian Cattle Dog,1
2015,Dog,Anatol Shepherd/Catahoula,1
2015,Dog,Bichon Frise/Miniature Poodle,1
2015,Dog,Blue Lacy/Weimaraner,1
2015,Dog,Black Mouth Cur/American Staffordshire Terrier,1
2015,Dog,American Bulldog/Great Pyrenees,1
2015,Dog,Airedale Terrier/Irish Terrier,1
2015,Dog,Bluetick Hound/Australian Kelpie,1
2015,Dog,Chihuahua Longhair/Italian Greyhound,1
2015,Dog,Bluetick Hound/Great Pyrenees,1
2015,Dog,Alaskan Malamute Mix,1
2015,Dog,Bluetick Hound/Treeing Walker Coonhound,1
2015,Dog,Beagle/Harrier,1
2015,Dog,Boerboel,1
2015,Dog,Beagle/Pembroke Welsh Corgi,1
2015,Dog,Anatol Shepherd/Labrador Retriever,1
2015,Dog,Alaskan Malamute/Australian Kelpie,1
2015,Dog,Australian Shepherd/Australian Cattle Dog,1
2015,Dog,Bullmastiff/Black Mouth Cur,1
2015,Dog,American Bulldog/Labrador Retriever,1
2015,Dog,American Pit Bull Terrier/Pit Bull,1
2015,Dog,Australian Shepherd/Boxer,1
2015,Dog,Cairn Terrier/Miniature Poodle,1
2015,Dog,American Bulldog/Mastiff,1
2015,Dog,Bearded Collie,1
2015,Dog,Australian Shepherd/Dachshund,1
2015,Dog,Australian Cattle Dog/German Shorthair Pointer,1
2015,Dog,Border Collie/Canaan Dog,1
2015,Dog,Cardigan Welsh Corgi/Chihuahua Longhair,1
2015,Dog,Border Collie/Catahoula,1
2015,Dog,Belgian Tervuren/German Shepherd,1
2015,Dog,Border Collie/Chow Chow,1
2015,Dog,Carolina Dog/Labrador Retriever,1
2015,Dog,Australian Shepherd/Dalmatian,1
2015,Dog,Catahoula/American Bulldog,1
2015,Dog,Border Collie/English Pointer,1
2015,Dog,Catahoula/Beagle,1
2015,Dog,Australian Shepherd/Feist,1
2015,Dog,Catahoula/German Shepherd,1
2015,Dog,Australian Shepherd/German Shepherd,1
2015,Dog,Catahoula/Plott Hound,1
2015,Dog,Border Collie/Greyhound,1
2015,Dog,Cavalier Span/Papillon,1
2015,Dog,Australian Shepherd/Jack Russell Terrier,1
2015,Dog,Affenpinscher Mix,1
2015,Dog,Border Collie/Mastiff,1
2015,Dog,Chihuahua Longhair/Cocker Spaniel,1
2015,Dog,Border Collie/Pit Bull,1
2015,Dog,Chihuahua Longhair/Pekingese,1
2015,Dog,Anatol Shepherd/Siberian Husky,1
2015,Dog,Australian Kelpie/Alaskan Husky,1
2015,Dog,Border Collie/Rottweiler,1
2015,Dog,Australian Cattle Dog/Catahoula,1
2015,Dog,Border Collie/Siberian Husky,1
2015,Dog,Bruss Griffon/Dachshund,1
2015,Dog,Border Collie/Whippet,1
2015,Dog,Alaskan Malamute/Alaskan Husky,1
2015,Dog,Australian Shepherd/Parson Russell Terrier,1
2015,Dog,Beagle/Parson Russell Terrier,1
2015,Dog,Australian Shepherd/Plott Hound,1
2015,Dog,Bull Terrier/Jack Russell Terrier,1
2015,Dog,Border Terrier/Bruss Griffon,1
2015,Dog,Bulldog,1
2015,Dog,Border Terrier/Chihuahua Longhair,1
2015,Dog,Bulldog/Boston Terrier,1
2015,Dog,Australian Shepherd/Rottweiler,1
2015,Dog,Bullmastiff Mix,1
2015,Dog,Border Terrier/Dachshund,1
2015,Dog,Bullmastiff/Boxer,1
2015,Dog,Alaskan Husky/Australian Shepherd,1
2015,Dog,Beagle/Staffordshire,1
2015,Dog,Border Terrier/Shih Tzu,1
2015,Dog,Cairn Terrier/Border Terrier,1
2015,Dog,Border Terrier/West Highland,1
2015,Dog,Cairn Terrier/Dachshund Wirehair,1
2015,Dog,American Eskimo,1
2015,Dog,Cairn Terrier/Miniature Schnauzer,1
2015,Dog,Alaskan Husky/Border Collie,1
2015,Dog,Australian Cattle Dog/Dalmatian,1
2015,Dog,Basenji/Chihuahua Shorthair,1
2015,Dog,American Pit Bull Terrier/Pointer,1
2015,Dog,Australian Cattle Dog/Alaskan Husky,1
2015,Dog,Beauceron,1
2015,Dog,Boston Terrier/Pug,1
2015,Dog,Australian Cattle Dog/Golden Retriever,1
2015,Dog,Australian Cattle Dog/American Foxhound,1
2015,Dog,Cardigan Welsh Corgi/Beagle,1
2015,Dog,Basset Hound/Beagle,1
2015,Dog,Airedale Terrier/Labrador Retriever,1
2015,Dog,Boxer/Akita,1
2015,Dog,Airedale Terrier/Miniature Schnauzer,1
2015,Dog,Boxer/American Pit Bull Terrier,1
2015,Dog,American Staffordshire Terrier/American Bulldog,1
2015,Dog,Basset Hound/English Cocker Spaniel,1
2015,Dog,Bernese Mountain Dog/Rottweiler,1
2015,Dog,Basset Hound/French Bulldog,1
2015,Dog,Carolina Dog/Pit Bull,1
2015,Dog,Basset Hound/Golden Retriever,1
2015,Dog,Australian Cattle Dog/Plott Hound,1
2015,Dog,Australian Cattle Dog/Australian Shepherd,1
2015,Dog,Catahoula/American Pit Bull Terrier,1
2015,Dog,Australian Cattle Dog/Basenji,1
2015,Dog,Bichon Frise/Toy Poodle,1
2015,Dog,American Eskimo/Australian Shepherd,1
2015,Dog,Catahoula/Bulldog,1
2015,Dog,Boxer/Bulldog,1
2015,Dog,American Staffordshire Terrier/Labrador Retriever,1
2015,Dog,Akita/Australian Cattle Dog,1
2015,Dog,Catahoula/Great Dane,1
2015,Dog,Boxer/English Bulldog,1
2015,Dog,Catahoula/Pit Bull,1
2015,Dog,Akita/Pit Bull,1
2015,Dog,Catahoula/Rottweiler,1
2015,Dog,Boxer/Greyhound,1
2015,Dog,Australian Cattle Dog/Pug,1
2015,Dog,Boxer/Harrier,1
2015,Dog,Chesa Bay Retr,1
2015,Dog,Beagle/Black Mouth Cur,1
2015,Dog,Australian Cattle Dog/Vizsla,1
2015,Dog,Boxer/Mastiff,1
2015,Dog,Chihuahua Longhair/Cairn Terrier,1
2015,Dog,Beagle/Boston Terrier,1
2015,Dog,Chihuahua Longhair/Chihuahua Shorthair,1
2015,Dog,Beagle/Boxer,1
2015,Dog,Anatol Shepherd/Australian Cattle Dog,1
2015,Dog,Beagle/Cardigan Welsh Corgi,1
2015,Dog,Black Mouth Cur/Labrador Retriever,1
2015,Dog,Boykin Span Mix,1
2015,Dog,Chihuahua Longhair/Pomeranian,1
2015,Dog,American Foxhound/Labrador Retriever,1
2015,Dog,Chihuahua Longhair/West Highland,1
2015,Dog,Beagle/Cocker Spaniel,1
2015,Dog,Black Mouth Cur/Pit Bull,1
2015,Dog,Brittany/Border Collie,1
2015,Dog,Black Mouth Cur/Boxer,1
2016,Cat,Domestic Shorthair Mix,5341
2016,Cat,Domestic Medium Hair Mix,562
2016,Cat,Domestic Longhair Mix,243
2016,Cat,Siamese Mix,214
2016,Cat,Domestic Shorthair,104
2016,Cat,Domestic Medium Hair,40
2016,Cat,Snowshoe Mix,25
2016,Cat,Maine Coon Mix,18
2016,Cat,Manx Mix,13
2016,Cat,Siamese,10
2016,Cat,Russian Blue Mix,7
2016,Cat,Domestic Longhair,6
2016,Cat,Himalayan Mix,5
2016,Cat,Persian,3
2016,Cat,Ragdoll Mix,2
2016,Cat,Bengal Mix,2
2016,Cat,Bombay Mix,2
2016,Cat,Snowshoe,2
2016,Cat,Domestic Medium Hair/Maine Coon,2
2016,Cat,Turkish Angora Mix,2
2016,Cat,Devon Rex Mix,1
2016,Cat,Persian Mix,1
2016,Cat,Domestic Longhair/Persian,1
2016,Cat,Japanese Bobtail Mix,1
2016,Cat,Domestic Shorthair/Abyssinian,1
2016,Cat,Maine Coon,1
2016,Cat,Angora Mix,1
2016,Cat,Burmese,1
2016,Cat,British Shorthair Mix,1
2016,Cat,Cymric Mix,1
2016,Cat,Ragdoll,1
2016,Cat,Manx/Domestic Shorthair,1
2016,Cat,Russian Blue,1
2016,Cat,Tonkinese Mix,1
2016,Cat,American Shorthair Mix,1
2016,Cat,British Shorthair,1
2016,Cat,Exotic Shorthair Mix,1
2016,Cat,Ocicat Mix,1
2016,Cat,American Curl Shorthair Mix,1
2016,Cat,Oriental Sh Mix,1
2016,Cat,Munchkin Shorthair Mix,1
2016,Cat,Norwegian Forest Cat Mix,1
2016,Dog,Pit Bull Mix,1499
2016,Dog,Labrador Retriever Mix,1171
2016,Dog,Chihuahua Shorthair Mix,1063
2016,Dog,German Shepherd Mix,489
2016,Dog,Australian Cattle Dog Mix,267
2016,Dog,Dachshund Mix,188
2016,Dog,Boxer Mix,142
2016,Dog,Border Collie Mix,141
2016,Dog,Miniature Poodle Mix,134
2016,Dog,Rat Terrier Mix,122
2016,Dog,Catahoula Mix,113
2016,Dog,Jack Russell Terrier Mix,103
2016,Dog,Pointer Mix,102
2016,Dog,Great Pyrenees Mix,92
2016,Dog,Beagle Mix,92
2016,Dog,Siberian Husky Mix,89
2016,Dog,Australian Shepherd Mix,86
2016,Dog,Miniature Schnauzer Mix,84
2016,Dog,Chihuahua Longhair Mix,82
2016,Dog,Black Mouth Cur Mix,82
2016,Dog,Yorkshire Terrier Mix,80
2016,Dog,Cairn Terrier Mix,80
2016,Dog,Plott Hound Mix,70
2016,Dog,Rottweiler Mix,68
2016,Dog,Staffordshire Mix,67
2016,Dog,Shih Tzu Mix,66
2016,Dog,Pit Bull,61
2016,Dog,Queensland Heeler Mix,59
2016,Dog,American Bulldog Mix,59
2016,Dog,Labrador Retriever/Pit Bull,54
2016,Dog,Anatol Shepherd Mix,52
2016,Dog,Chihuahua Shorthair/Dachshund,51
2016,Dog,German Shepherd,50
2016,Dog,Chow Chow Mix,44
2016,Dog,Maltese Mix,42
2016,Dog,Australian Kelpie Mix,40
2016,Dog,Labrador Retriever,39
2016,Dog,American Staffordshire Terrier Mix,38
2016,Dog,Chihuahua Shorthair,37
2016,Dog,Golden Retriever Mix,35
2016,Dog,Toy Poodle Mix,34
2016,Dog,Pug Mix,33
2016,Dog,Dachshund/Chihuahua Shorthair,32
2016,Dog,Lhasa Apso Mix,31
2016,Dog,Miniature Pinscher Mix,30
2016,Dog,Pomeranian Mix,29
2016,Dog,Siberian Husky,28
2016,Dog,Pit Bull/Labrador Retriever,28
2016,Dog,Blue Lacy Mix,28
2016,Dog,Rhod Ridgeback Mix,25
2016,Dog,Dachshund Wirehair Mix,25
2016,Dog,Doberman Pinsch Mix,25
2016,Dog,Border Terrier Mix,25
2016,Dog,Rottweiler,24
2016,Dog,Labrador Retriever/German Shepherd,24
2016,Dog,Great Dane Mix,24
2016,Dog,Basset Hound Mix,23
2016,Dog,American Pit Bull Terrier Mix,23
2016,Dog,Pekingese Mix,22
2016,Dog,Collie Smooth Mix,22
2016,Dog,German Shepherd/Labrador Retriever,22
2016,Dog,Manchester Terrier Mix,21
2016,Dog,Boxer,21
2016,Dog,Dachshund Longhair Mix,21
2016,Dog,Mastiff Mix,20
2016,Dog,Cocker Spaniel Mix,19
2016,Dog,Australian Cattle Dog,19
2016,Dog,Cardigan Welsh Corgi Mix,19
2016,Dog,Beagle,19
2016,Dog,Shih Tzu,18
2016,Dog,Chinese Sharpei Mix,18
2016,Dog,Chihuahua Shorthair/Jack Russell Terrier,18
2016,Dog,Wire Hair Fox Terrier Mix,17
2016,Dog,Norfolk Terrier Mix,17
2016,Dog,Labrador Retriever/Great Pyrenees,17
2016,Dog,Black/Tan Hound Mix,16
2016,Dog,Boston Terrier Mix,16
2016,Dog,Miniature Schnauzer/Miniature Poodle,15
2016,Dog,Miniature Poodle,15
2016,Dog,Bulldog Mix,15
2016,Dog,English Bulldog Mix,15
2016,Dog,Basenji Mix,15
2016,Dog,Dachshund,15
2016,Dog,Bull Terrier Mix,15
2016,Dog,Border Collie,14
2016,Dog,Labrador Retriever/Rottweiler,13
2016,Dog,Whippet Mix,13
2016,Dog,Jack Russell Terrier,13
2016,Dog,Jack Russell Terrier/Chihuahua Shorthair,13
2016,Dog,Dalmatian Mix,13
2016,Dog,Akita Mix,13
2016,Dog,Chihuahua Shorthair/Rat Terrier,13
2016,Dog,Norwich Terrier Mix,12
2016,Dog,Redbone Hound Mix,12
2016,Dog,Rat Terrier/Chihuahua Shorthair,12
2016,Dog,Pit Bull/Boxer,12
2016,Dog,Bichon Frise Mix,12
2016,Dog,Parson Russell Terrier Mix,11
2016,Dog,Pug/Beagle,11
2016,Dog,Miniature Schnauzer,11
2016,Dog,Labrador Retriever/Beagle,11
2016,Dog,West Highland Mix,11
2016,Dog,Labrador Retriever/Australian Cattle Dog,11
2016,Dog,Labrador Retriever/Border Collie,11
2016,Dog,Carolina Dog Mix,11
2016,Dog,English Bulldog,11
2016,Dog,Pembroke Welsh Corgi Mix,10
2016,Dog,Pug,10
2016,Dog,Doberman Pinsch,10
2016,Dog,Alaskan Husky Mix,10
2016,Dog,Anatol Shepherd/Labrador Retriever,10
2016,Dog,Cocker Spaniel,10
2016,Dog,Harrier Mix,9
2016,Dog,Standard Schnauzer Mix,9
2016,Dog,Labrador Retriever/Dachshund,9
2016,Dog,Labrador Retriever/Golden Retriever,9
2016,Dog,Labrador Retriever/Chow Chow,9
2016,Dog,Yorkshire Terrier,9
2016,Dog,Golden Retriever,9
2016,Dog,Dutch Shepherd Mix,9
2016,Dog,Bloodhound Mix,9
2016,Dog,Border Collie/Labrador Retriever,9
2016,Dog,Boston Terrier,9
2016,Dog,Great Pyrenees/Labrador Retriever,8
2016,Dog,Labrador Retriever/Pointer,8
2016,Dog,Pharaoh Hound Mix,8
2016,Dog,Smooth Fox Terrier Mix,8
2016,Dog,Catahoula/Plott Hound,8
2016,Dog,American Foxhound Mix,8
2016,Dog,Australian Cattle Dog/Boxer,8
2016,Dog,German Shorthair Pointer Mix,8
2016,Dog,Airedale Terrier Mix,8
2016,Dog,Catahoula,8
2016,Dog,Weimaraner Mix,7
2016,Dog,Labrador Retriever/Boxer,7
2016,Dog,Tibetan Terrier Mix,7
2016,Dog,Shetland Sheepdog Mix,7
2016,Dog,Shiba Inu Mix,7
2016,Dog,Pomeranian,7
2016,Dog,Yorkshire Terrier/Miniature Poodle,7
2016,Dog,Beauceron Mix,7
2016,Dog,Flat Coat Retriever Mix,7
2016,Dog,German Shepherd/Chow Chow,7
2016,Dog,Chihuahua Shorthair/Pug,7
2016,Dog,Labrador Retriever/Standard Poodle,6
2016,Dog,Havanese Mix,6
2016,Dog,Pit Bull/Chihuahua Shorthair,6
2016,Dog,Lhasa Apso/Miniature Poodle,6
2016,Dog,Miniature Poodle/Miniature Schnauzer,6
2016,Dog,Pug/Chihuahua Shorthair,6
2016,Dog,Soft Coated Wheaten Terrier Mix,6
2016,Dog,Queensland Heeler,6
2016,Dog,Papillon Mix,6
2016,Dog,Miniature Pinscher,6
2016,Dog,Dogue De Bordeaux Mix,6
2016,Dog,Border Collie/Bull Terrier,6
2016,Dog,French Bulldog Mix,6
2016,Dog,Basset Hound,6
2016,Dog,Cocker Spaniel/Miniature Poodle,6
2016,Dog,Feist Mix,6
2016,Dog,Beagle/Labrador Retriever,6
2016,Dog,American Eskimo,6
2016,Dog,Glen Of Imaal Mix,6
2016,Dog,Treeing Walker Coonhound Mix,5
2016,Dog,Miniature Poodle/Bichon Frise,5
2016,Dog,Pointer/Labrador Retriever,5
2016,Dog,Schnauzer Giant Mix,5
2016,Dog,Lhasa Apso,5
2016,Dog,Rat Terrier,5
2016,Dog,Vizsla Mix,5
2016,Dog,Maltese/Miniature Poodle,5
2016,Dog,Pointer/Pit Bull,5
2016,Dog,Pit Bull/Catahoula,5
2016,Dog,Miniature Poodle/Maltese,5
2016,Dog,Toy Fox Terrier Mix,5
2016,Dog,Labrador Retriever/Anatol Shepherd,5
2016,Dog,English Pointer Mix,5
2016,Dog,Beagle/German Shepherd,5
2016,Dog,Alaskan Malamute Mix,5
2016,Dog,Australian Cattle Dog/Labrador Retriever,5
2016,Dog,Chihuahua Longhair/Pomeranian,5
2016,Dog,Chow Chow/German Shepherd,5
2016,Dog,Australian Cattle Dog/German Shepherd,5
2016,Dog,Black Mouth Cur/Pit Bull,5
2016,Dog,Dachshund/Beagle,5
2016,Dog,American Bulldog/Pit Bull,5
2016,Dog,Chihuahua Shorthair/Yorkshire Terrier,5
2016,Dog,Collie Rough Mix,5
2016,Dog,Belgian Malinois Mix,5
2016,Dog,Bullmastiff Mix,5
2016,Dog,English Shepherd Mix,5
2016,Dog,Cairn Terrier,5
2016,Dog,Boxer/Pit Bull,5
2016,Dog,Australian Shepherd,5
2016,Dog,German Shepherd/Siberian Husky,5
2016,Dog,Pbgv Mix,4
2016,Dog,Welsh Terrier Mix,4
2016,Dog,Weimaraner,4
2016,Dog,Manchester Terrier/Chihuahua Shorthair,4
2016,Dog,Silky Terrier Mix,4
2016,Dog,Swedish Vallhund Mix,4
2016,Dog,Great Pyrenees,4
2016,Dog,Tibetan Spaniel Mix,4
2016,Dog,Siberian Husky/Australian Cattle Dog,4
2016,Dog,Jack Russell Terrier/Australian Cattle Dog,4
2016,Dog,Siberian Husky/German Shepherd,4
2016,Dog,Shiba Inu,4
2016,Dog,Scottish Terrier Mix,4
2016,Dog,Lhasa Apso/Shih Tzu,4
2016,Dog,Mexican Hairless Mix,4
2016,Dog,Pit Bull/Australian Cattle Dog,4
2016,Dog,Black Mouth Cur,4
2016,Dog,Cavalier Span,4
2016,Dog,Boxer/Labrador Retriever,4
2016,Dog,Beagle/Chihuahua Shorthair,4
2016,Dog,Bearded Collie Mix,4
2016,Dog,Dachshund/Rat Terrier,4
2016,Dog,Chihuahua Shorthair/Miniature Pinscher,4
2016,Dog,Bull Terrier,4
2016,Dog,German Shepherd/Australian Shepherd,4
2016,Dog,Brittany Mix,4
2016,Dog,Australian Terrier Mix,4
2016,Dog,Bernese Mountain Dog Mix,4
2016,Dog,Australian Shepherd/Cardigan Welsh Corgi,4
2016,Dog,Border Collie/Great Pyrenees,4
2016,Dog,Bruss Griffon Mix,4
2016,Dog,Great Pyrenees/Anatol Shepherd,3
2016,Dog,Labrador Retriever/Whippet,3
2016,Dog,St. Bernard Smooth Coat Mix,3
2016,Dog,Pointer,3
2016,Dog,Wire Hair Fox Terrier/Dachshund,3
2016,Dog,Great Dane,3
2016,Dog,Labrador Retriever/Queensland Heeler,3
2016,Dog,Maltese,3
2016,Dog,Labrador Retriever/Australian Shepherd,3
2016,Dog,Labrador Retriever/Chinese Sharpei,3
2016,Dog,Pit Bull/Bulldog,3
2016,Dog,Jack Russell Terrier/Dachshund,3
2016,Dog,Shih Tzu/Toy Poodle,3
2016,Dog,Miniature Pinscher/Pug,3
2016,Dog,Norwich Terrier/Yorkshire Terrier,3
2016,Dog,Labrador Retriever/Great Dane,3
2016,Dog,St. Bernard Rough Coat/Boxer,3
2016,Dog,Irish Wolfhound Mix,3
2016,Dog,Standard Poodle Mix,3
2016,Dog,Rhod Ridgeback/German Shepherd,3
2016,Dog,Labrador Retriever/Vizsla,3
2016,Dog,Miniature Poodle/Dachshund,3
2016,Dog,Landseer Mix,3
2016,Dog,Rottweiler/Siberian Husky,3
2016,Dog,Greyhound Mix,3
2016,Dog,Labrador Retriever/Greyhound,3
2016,Dog,Yorkshire Terrier/Chihuahua Shorthair,3
2016,Dog,Shiba Inu/Australian Kelpie,3
2016,Dog,Labrador Retriever/Miniature Poodle,3
2016,Dog,Beagle/Basset Hound,3
2016,Dog,Basset Hound/Labrador Retriever,3
2016,Dog,Australian Shepherd/Labrador Retriever,3
2016,Dog,Blue Lacy,3
2016,Dog,Feist/Beagle,3
2016,Dog,Cairn Terrier/Miniature Schnauzer,3
2016,Dog,Chihuahua Longhair,3
2016,Dog,Cairn Terrier/Yorkshire Terrier,3
2016,Dog,Black/Tan Hound,3
2016,Dog,Canaan Dog Mix,3
2016,Dog,Catahoula/English Coonhound,3
2016,Dog,Australian Cattle Dog/Australian Shepherd,3
2016,Dog,Field Spaniel Mix,3
2016,Dog,Chinese Sharpei/Labrador Retriever,3
2016,Dog,Akita,3
2016,Dog,Boxer/Chinese Sharpei,3
2016,Dog,Border Collie/German Shepherd,3
2016,Dog,English Coonhound,3
2016,Dog,Basset Hound/Beagle,3
2016,Dog,English Coonhound Mix,3
2016,Dog,Chihuahua Shorthair/Beagle,3
2016,Dog,Bluetick Hound Mix,3
2016,Dog,Basset Hound/Pit Bull,3
2016,Dog,Australian Cattle Dog/Border Collie,3
2016,Dog,Cairn Terrier/Chihuahua Shorthair,3
2016,Dog,Pit Bull/Pointer,2
2016,Dog,Pit Bull/Chinese Sharpei,2
2016,Dog,Great Pyrenees/German Shepherd,2
2016,Dog,Rottweiler/Labrador Retriever,2
2016,Dog,Staffordshire/Boxer,2
2016,Dog,Labrador Retriever/Catahoula,2
2016,Dog,Redbone Hound/Dachshund,2
